date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
2023-07-03,CDNS,235.39999389648438,235.4199981689453,232.0,234.3800048828125,860300.0,0.0,3.0153171398841607,240.19589624686435,221.3381033869247,59.018084811675344,72.3302993642817,19.567198899040392,227.78900044759115,218.3009999593099,13.569999694824219,46.18170432551268
2023-07-03,CMCSA,39.9413948059082,41.81999969482422,40.88999938964844,40.97999954223633,8378300.0,0.0,0.43983304245040244,40.02067484461692,37.47089429295632,59.45419227389153,108.35297037407999,12.82139772354751,38.4337277730306,37.846236101786296,13.569999694824219,46.18170432551268
2023-07-03,COST,523.4066772460938,541.0800170898438,534.3400268554688,537.25,951400.0,0.0,7.6985991859257865,522.0230277600843,492.95778278679063,63.39416729745838,135.96008037863095,42.67711656168975,499.38787740071615,490.1674280802409,13.569999694824219,46.18170432551268
2023-07-03,CSCO,49.116859436035156,51.83000183105469,51.33000183105469,51.36000061035156,7338300.0,0.0,0.5752132807639825,49.6076741160966,46.6867709217452,59.29111086475458,115.33240966090229,15.284073022373956,47.69826367696126,46.53084627787272,13.569999694824219,46.18170432551268
2023-07-03,CSX,33.502349853515625,34.380001068115234,33.529998779296875,33.86000061035156,4292500.0,0.0,0.5969236003858853,33.49935441196263,30.96974158107936,63.480519711794365,136.84955226033466,41.04740106741722,31.659011777242025,30.94084908167521,13.569999694824219,46.18170432551268
2023-07-03,CTAS,117.78514862060547,123.38500213623047,119.99749755859375,122.73999786376953,1081600.0,0.0,1.2823548072344266,119.74452716898588,115.33668239522311,56.7881764725268,58.610094721520724,2.9625364053255425,116.21155598958333,113.19668312072754,13.569999694824219,46.18170432551268
2023-07-03,FTNT,74.66000366210938,75.36000061035156,73.6500015258789,75.30000305175781,2253900.0,0.0,1.7763757620749772,76.3611655398046,67.00583351415048,61.04719473473924,134.08077573649197,24.00927535045137,70.53599904378255,68.22216612497965,13.569999694824219,46.18170432551268
2023-07-03,GILD,71.82986450195312,76.83999633789062,75.83999633789062,76.26000213623047,3437300.0,0.0,-0.3376787757481168,74.1148640764235,70.3407152997972,46.123495791833676,-70.07926343042313,24.718947124649198,72.17565485636393,73.9093620300293,13.569999694824219,46.18170432551268
2023-07-03,GOOG,119.99165344238281,121.0199966430664,119.70500183105469,120.31999969482422,13888300.0,0.0,0.18151928465773892,127.15693923616583,117.55897034025018,54.25277229186595,-117.349275449783,10.46072942610711,122.75822601318359,115.82465019226075,13.569999694824219,46.18170432551268
2023-07-03,GOOGL,119.3294906616211,120.19000244140625,118.81999969482422,119.23999786376953,14467900.0,0.0,0.11431769565702155,126.59563154661905,116.70516114747275,54.406806932383624,-116.92825817397313,10.810239746637547,122.04749806722005,115.16141980489095,13.569999694824219,46.18170432551268
2023-07-03,HON,200.57484436035156,208.63999938964844,205.0399932861328,206.7899932861328,1215100.0,0.0,2.5687467602339495,200.39609587501533,187.50484406639092,60.420499538770244,159.6398440626446,19.71805445199652,191.7609670003255,189.82061691284179,13.569999694824219,46.18170432551268
2023-07-03,INTC,32.94841384887695,33.88999938964844,33.13999938964844,33.540000915527344,15753000.0,0.0,0.6790231059955616,35.84596364285832,29.286449267603103,55.28163054644312,53.75789675760765,10.336577827167899,31.478052775065105,30.688919576009116,13.569999694824219,46.18170432551268
2023-07-03,INTU,446.588623046875,454.9800109863281,449.0,452.739990234375,1454500.0,0.0,6.163842657954035,464.836067127634,421.92871863896755,53.834481715171385,50.72966704797168,12.395502188222567,436.5232381184896,433.2171147664388,13.569999694824219,46.18170432551268
2023-07-03,KDP,30.02739715576172,31.479999542236328,31.15999984741211,31.25,3517200.0,0.0,-0.20052543090649522,30.47586648024778,29.15317156754275,44.799477109371594,-2.7217780314656137,15.09791356821179,29.84218260447184,30.984832827250163,13.569999694824219,46.18170432551268
2023-07-03,KLAC,476.850830078125,488.4100036621094,477.3399963378906,485.0400085449219,424900.0,0.0,12.56716567882745,480.53218501790616,443.8042255045548,62.46302008514739,111.47161492290527,38.6101302190718,451.5742533365885,412.8522684733073,13.569999694824219,46.18170432551268
2023-07-03,LRCX,60.92940902709961,65.10099792480469,63.8849983215332,64.28600311279297,6219000.0,0.0,1.8903356324169636,61.54886578765321,54.13433695587706,64.27763249880164,154.24719667745777,45.70120586399473,56.83780708312988,52.074053064982095,13.569999694824219,46.18170432551268
2023-07-03,MAR,181.0907745361328,184.97000122070312,182.42999267578125,183.41000366210938,1154100.0,0.0,1.6916059660072733,182.0923518944335,168.08034250253914,57.98793265017073,148.99150468363064,21.260691630361276,172.9962366739909,170.88167368570964,13.569999694824219,46.18170432551268
2023-07-03,MCHP,87.10657501220703,91.38999938964844,88.88999938964844,90.70999908447266,2488700.0,0.0,2.619957908584965,87.74568474013299,73.22330253403695,61.97186269354107,153.3101689872282,38.6251675087477,78.2041379292806,75.67087097167969,13.569999694824219,46.18170432551268
2023-07-03,MDLZ,70.22454833984375,73.5999984741211,72.48999786376953,72.7699966430664,3931700.0,0.0,-0.2295879045911704,70.52939617321043,68.68858478382082,52.909422168207875,-31.861666922209515,6.159848159583397,70.10034637451172,70.36664543151855,13.569999694824219,46.18170432551268
2023-07-03,META,284.67828369140625,289.3999938964844,284.8500061035156,286.70001220703125,8629300.0,0.0,8.842004399882,293.08852882689047,260.21476401978924,67.0109644507773,99.29166092728559,37.358469643801065,269.93480021158854,247.92934341430663,13.569999694824219,46.18170432551268
2023-07-03,MNST,56.95000076293945,57.119998931884766,56.4900016784668,57.0,2650800.0,0.0,-0.10959446624747926,59.63966663821501,56.506333270232254,50.060848028239015,-132.28981282270686,15.522943054647731,58.197333272298174,57.059499994913736,13.569999694824219,46.18170432551268
2023-07-03,MSFT,333.42584228515625,340.8999938964844,336.57000732421875,339.19000244140625,12508700.0,0.0,4.582307695599184,341.9658207774246,318.77951308488014,59.3726601361058,77.13204684326219,24.87410023122562,327.28394470214846,310.6210418701172,13.569999694824219,46.18170432551268
2023-07-03,MU,63.23579788208008,64.31999969482422,63.2599983215332,63.439998626708984,12921300.0,0.0,-0.39145504470572234,68.91855998295041,62.592102095907016,48.95358478530126,-139.5424601171425,18.333686570638086,66.55262451171875,63.9163158416748,13.569999694824219,46.18170432551268
2023-07-03,NVDA,42.389854431152344,42.89799880981445,42.20199966430664,42.516998291015625,198209000.0,0.0,1.9252203565738313,44.84440714800968,37.37740109478817,65.36985744238306,78.31218253042587,34.2980964549438,39.32066567738851,33.62208201090495,13.569999694824219,46.18170432551268
2023-07-03,NXPI,201.65225219726562,208.6300048828125,203.60000610351562,205.5399932861328,1089200.0,0.0,6.520396443163634,203.35019846832938,172.39849537932685,62.805466917885866,146.68104215229118,36.26470192151031,182.3881067911784,172.83661270141602,13.569999694824219,46.18170432551268
2023-07-03,ORLY,947.0800170898438,954.4600219726562,939.9099731445312,954.4600219726562,184800.0,0.0,7.863673688737549,959.2694762194159,883.2925293958184,57.43894422476676,116.91340401155564,16.952767956620093,920.9673380533854,919.1240030924479,13.569999694824219,46.18170432551268
2023-07-03,PANW,127.31999969482422,127.72000122070312,126.2699966430664,127.55000305175781,3488400.0,0.0,6.091800670616763,132.1410533879265,107.27044716138991,68.31937819446931,105.66151971500862,61.480349923719004,114.04383341471355,104.7514165242513,13.569999694824219,46.18170432551268
2023-07-03,PEP,175.6798858642578,185.63999938964844,183.47000122070312,184.3000030517578,2389000.0,0.0,0.033283620937453406,178.02627680450337,170.52603337616068,52.32766434389494,23.526350284516216,6.372767898645593,174.13693440755208,176.02704925537108,13.569999694824219,46.18170432551268
2023-07-03,QCOM,115.57734680175781,120.4800033569336,118.45999908447266,119.2699966430664,2662000.0,0.0,1.4331071697124997,120.69031588755148,107.64931118764385,53.65886407991373,64.50236414383971,19.87725200474892,111.01036326090495,109.85082244873047,13.569999694824219,46.18170432551268
2023-07-03,REGN,717.1683959960938,722.0,710.0900268554688,710.0900268554688,345000.0,0.0,-9.65861166566333,808.1531836958017,695.6483727006827,42.2362190115322,-105.11896681924338,34.9710422831169,747.0127176920573,766.4607208251953,13.569999694824219,46.18170432551268
2023-07-03,SBUX,95.07575988769531,99.56999969482422,98.25,98.7300033569336,3287000.0,0.0,-0.7717104483376431,97.97079257777797,92.81263179966344,45.40517903708191,-27.08360874648097,17.960468512344423,95.48584391276042,99.20950991312662,13.569999694824219,46.18170432551268
2023-07-03,SNPS,434.010009765625,436.510009765625,429.6199951171875,431.5199890136719,484100.0,0.0,3.590378110806114,455.29820581645123,415.84279454975973,57.83729060599719,-2.185906198481704,19.211565482930563,433.7566660563151,404.24066569010415,13.569999694824219,46.18170432551268
2023-07-03,TSLA,279.82000732421875,284.25,275.1099853515625,276.489990234375,119685900.0,0.0,16.50146821830947,284.272070843979,218.35092872877485,67.94519030434492,115.7170540700642,50.37380797076082,232.2709996541341,201.74299901326498,13.569999694824219,46.18170432551268
2023-07-03,TXN,170.72181701660156,181.1999969482422,177.6199951171875,180.1699981689453,2007600.0,0.0,1.5579356616409825,172.26642267319363,158.29343297866183,55.61929371398016,141.47993929503767,15.30368505134202,164.8006337483724,162.79585189819335,13.569999694824219,46.18170432551268
2023-07-03,VRTX,347.57000732421875,348.8399963378906,343.8500061035156,348.7699890136719,688800.0,0.0,3.804804517106845,357.7035361778858,327.3904640662548,56.57650658928923,70.50842570150054,14.885920503626332,338.9620005289714,338.08133188883465,13.569999694824219,46.18170432551268
2023-07-03,WDAY,224.58999633789062,226.3800048828125,223.47000122070312,225.5800018310547,783100.0,0.0,6.429810073033565,233.0370913838338,202.96890837202557,61.508073322380305,92.62958010286968,34.53531799947504,213.45333404541014,200.65050048828124,13.569999694824219,46.18170432551268
2023-07-05,AAPL,189.68174743652344,192.97999572753906,190.6199951171875,191.57000732421875,46920300.0,2.0,4.139545263865671,192.585064916384,175.5281934454324,66.83603310727288,126.18816974218069,55.998225948962144,180.90501708984374,173.84845046997071,14.180000305175781,29.021452050676714
2023-07-05,ADBE,487.260009765625,489.4100036621094,479.7300109863281,480.989990234375,2190000.0,2.0,20.95208058715849,516.4276369971151,432.1283597069865,66.18536129509648,64.85847346965991,46.53001601942431,451.1179992675781,407.0098322550456,14.180000305175781,29.021452050676714
2023-07-05,ADI,184.2729949951172,193.35000610351562,189.8699951171875,192.42999267578125,2693700.0,2.0,2.3797016322855598,190.9754286721723,173.21881418671438,53.71804884076496,74.54746642821065,9.613257502713555,179.09849751790364,178.84133427937826,14.180000305175781,29.021452050676714
2023-07-05,ADP,211.49391174316406,220.1999969482422,217.22000122070312,218.11000061035156,1113000.0,2.0,0.978757881879261,214.43907885256434,204.78080945309975,53.046150490757185,78.18630848721456,5.676091934363403,207.77757059733074,206.87500584920247,14.180000305175781,29.021452050676714
2023-07-05,AMAT,140.22723388671875,144.9199981689453,142.16000366210938,144.25,5198400.0,2.0,4.007717504068324,145.30128574397838,130.7313024518224,60.40117293278962,95.83378294258995,39.70110512541034,135.10991592407225,124.26724065144857,14.180000305175781,29.021452050676714
2023-07-05,AMD,113.94999694824219,117.66000366210938,113.86000061035156,116.0999984741211,49501600.0,2.0,0.3223034300615808,130.80532340817362,104.00867729373067,54.29833322471139,-27.38419191885429,15.843205645090528,117.28833338419597,105.00183372497558,14.180000305175781,29.021452050676714
2023-07-05,AMGN,214.06668090820312,227.32000732421875,222.41000366210938,224.66000366210938,2440400.0,2.0,-0.3244343341958711,219.063237495646,205.20726268745946,48.164160710896304,61.42917759826819,0.6822533550008629,210.8438501993815,217.62280146280924,14.180000305175781,29.021452050676714
2023-07-05,AMZN,130.3800048828125,131.39999389648438,129.63999938964844,130.24000549316406,35895400.0,2.0,3.2850021348822622,132.15830488418203,122.06869478012462,63.02583282974763,107.56471832796264,31.785273731556085,124.62300008138021,115.52050031026205,14.180000305175781,29.021452050676714
2023-07-05,AVGO,83.93877410888672,87.69000244140625,86.17500305175781,86.73999786376953,14440000.0,2.0,3.195843972943905,87.91917701342749,76.261902088135,66.22628137577794,77.96382522444759,46.0809912068414,79.27384567260742,70.18932552337647,14.180000305175781,29.021452050676714
2023-07-05,BKNG,2645.080810546875,2723.1298828125,2667.679931640625,2715.389892578125,276800.0,2.0,14.536102394203226,2695.390028817146,2553.5862407141044,52.7946544666735,86.07039547639083,14.193964444730852,2607.987548828125,2615.9824422200522,14.180000305175781,29.021452050676714
2023-07-05,CDNS,232.52000427246094,237.6699981689453,232.35000610351562,233.30999755859375,1438600.0,2.0,2.9489249406667,240.2124074120425,221.34059246588717,57.15353070335522,68.80497061178046,24.333402244976163,228.31600036621094,218.70099995930988,14.180000305175781,29.021452050676714
2023-07-05,CMCSA,39.67359161376953,41.7599983215332,41.11000061035156,41.59000015258789,12976800.0,2.0,0.4526427955218182,40.09591060993156,37.583860431938554,58.04211878722769,102.61581955553609,12.821397723547504,38.45245564778646,37.91084524790446,14.180000305175781,29.021452050676714
2023-07-05,COST,523.4937744140625,546.0499877929688,537.5,541.219970703125,1630400.0,2.0,8.037548111716205,524.4730151777201,492.72122920704555,63.42338267198544,145.25694550776095,48.59802836124011,500.8264139811198,491.0729466756185,14.180000305175781,29.021452050676714
2023-07-05,CSCO,49.193260192871094,51.56999969482422,50.93000030517578,50.970001220703125,14950500.0,2.0,0.5954558273544492,49.73435242133068,46.7203346971996,59.56858645320341,92.26756910820974,7.577954580204013,47.78579966227213,46.540808041890465,14.180000305175781,29.021452050676714
2023-07-05,CSX,33.04380798339844,34.150001525878906,33.7400016784668,34.119998931884766,9974100.0,2.0,0.5850907302815429,33.56085965326545,31.077991131036296,60.21558497641494,112.7301073391664,41.04740106741722,31.713494618733723,31.005193169911703,14.180000305175781,29.021452050676714
2023-07-05,CTAS,117.62325286865234,122.01000213623047,120.17250061035156,121.41500091552734,1654400.0,2.0,1.1612213293901021,119.76115042486725,115.38071358880461,56.46999546895582,39.30596111750297,2.962536405325534,116.3426887512207,113.35541076660157,14.180000305175781,29.021452050676714
2023-07-05,FTNT,74.30999755859375,74.70999908447266,74.01000213623047,74.41999816894531,3763800.0,2.0,1.7394125182931077,76.65209552737095,67.01890361813686,60.298182987959656,115.8832443557061,24.009275350451354,70.69199905395507,68.36866614023845,14.180000305175781,29.021452050676714
2023-07-05,GILD,72.31671142578125,77.5999984741211,76.0999984741211,76.56999969482422,5308300.0,2.0,-0.2889810249773319,74.12606737171431,70.35413663829546,47.531800059183155,-23.747542410354008,14.419614401226513,72.14893468221028,73.82614466349284,14.180000305175781,29.021452050676714
2023-07-05,GOOG,122.0519027709961,123.37000274658203,120.05999755859375,120.05999755859375,17830300.0,2.0,0.2583140348366726,126.63547111931611,117.68232444342804,56.349819968648916,-50.443374332471166,2.4156164094291017,122.73765665690104,116.05240478515626,14.180000305175781,29.021452050676714
2023-07-05,GOOGL,121.17068481445312,122.61000061035156,119.2300033569336,119.23999786376953,27584800.0,2.0,0.18974133362252132,126.05773882640838,116.81908002124786,56.3436944540452,-52.734085046055,2.5030378887150926,122.01399129231771,115.38252932230631,14.180000305175781,29.021452050676714
2023-07-05,HON,198.77418518066406,208.33999633789062,205.9499969482422,207.39999389648438,2335900.0,2.0,2.5918534399414455,200.88423236306645,187.9074012428906,58.13474168927243,136.98186732448013,19.71805445199653,192.05240834554036,190.09286626180014,14.180000305175781,29.021452050676714
2023-07-05,INTC,31.86058807373047,33.33000183105469,32.5,33.310001373291016,37664700.0,2.0,0.5586321916359864,35.61055297364112,29.781566243277823,52.34797642531585,23.12959558502587,2.5903195028876116,31.5623348236084,30.686205037434895,14.180000305175781,29.021452050676714
2023-07-05,INTU,452.7894592285156,458.2699890136719,447.010009765625,448.0,1360700.0,2.0,6.120483974411002,465.8121858782756,422.43605020570874,55.41849210615595,60.99472485508726,16.11457247910123,436.9125620524089,433.3997446695964,14.180000305175781,29.021452050676714
2023-07-05,KDP,30.2945613861084,31.760000228881836,31.239999771118164,31.420000076293945,7314600.0,2.0,-0.14448530191789288,30.53670154999976,29.153655658252195,46.90245481149436,47.52233586796457,6.605404056281172,29.846190706888834,30.92663984298706,14.180000305175781,29.021452050676714
2023-07-05,KLAC,460.21881103515625,479.6000061035156,467.010009765625,475.29998779296875,1118900.0,2.0,11.269910562737778,480.2168605650806,445.08934671031005,57.61823364101871,55.061471310165786,22.043806950252144,453.0256642659505,414.40154520670575,14.180000305175781,29.021452050676714
2023-07-05,LRCX,58.83194351196289,64.60800170898438,62.849998474121094,64.40699768066406,11052000.0,2.0,1.7372834306293967,61.52709989218549,54.52690210671588,59.467655507599225,94.04810947248086,31.46182898058361,57.012227630615236,52.30548807779948,14.180000305175781,29.021452050676714
2023-07-05,MAR,179.0167236328125,183.74000549316406,181.07000732421875,183.52000427246094,1572900.0,2.0,1.829157358417234,182.53319586745283,168.12114830979328,56.1119228456299,114.10127723633146,15.956420918166344,173.135210164388,171.2023468017578,14.180000305175781,29.021452050676714
2023-07-05,MCHP,84.93587493896484,89.76000213623047,88.22000122070312,89.56999969482422,5234000.0,2.0,2.621822433351028,87.5272739324258,74.70571404364841,58.82860035946883,118.11652549330354,33.87016968686256,78.54222946166992,75.83279240926107,14.180000305175781,29.021452050676714
2023-07-05,MDLZ,69.947509765625,73.41000366210938,72.62999725341797,72.97000122070312,7448800.0,2.0,-0.19695039993936803,70.38988496080475,68.76319502576752,51.879985436612515,-36.84611309600102,6.159848159583393,69.99097010294597,70.4071439107259,14.180000305175781,29.021452050676714
2023-07-05,META,292.9891662597656,298.1199951171875,286.3599853515625,287.6499938964844,33865500.0,2.0,9.159558477295832,295.45501398235507,260.1354981026058,69.53718343041382,132.49205031159823,48.97106394133269,271.5515146891276,249.22772445678712,14.180000305175781,29.021452050676714
2023-07-05,MNST,56.970001220703125,57.33000183105469,56.709999084472656,57.02000045776367,4582500.0,2.0,-0.1707195572670841,59.49432136859592,56.422678829768344,50.1287871132752,-111.64913670255284,11.828209337570286,58.10699996948242,57.13299999237061,14.180000305175781,29.021452050676714
2023-07-05,MSFT,333.5837097167969,341.6499938964844,334.7300109863281,335.0899963378906,18172400.0,2.0,4.41820081642544,342.156353686321,318.8069947023509,59.429181726418,70.4608058774298,19.964402646589818,327.93536173502605,311.39685618082683,14.180000305175781,29.021452050676714
2023-07-05,MU,61.414920806884766,63.75,62.02000045776367,63.5,16553000.0,2.0,-0.6391791772329185,69.11623543629999,61.8293612586463,46.45511000825447,-169.65507449172458,25.013624608532904,66.35107485453288,63.97404276529948,14.180000305175781,29.021452050676714
2023-07-05,NVDA,42.29391098022461,43.176998138427734,42.084999084472656,42.1349983215332,323618000.0,2.0,1.8418879242834905,44.91745526707874,37.61918604456677,65.10526244334213,75.43090757513141,36.20247558982781,39.68900572458903,33.87665634155273,14.180000305175781,29.021452050676714
2023-07-05,NXPI,198.28372192382812,206.69000244140625,202.60000610351562,205.0,2368400.0,2.0,6.516918255763244,203.17927031236613,175.30077729505572,60.581124869081535,121.06029793312405,32.89640696150651,183.35020243326824,173.39609654744467,14.180000305175781,29.021452050676714
2023-07-05,ORLY,947.8400268554688,949.9600219726562,938.3699951171875,947.8300170898438,305600.0,2.0,8.34854607930913,962.1970042352135,884.9380055304115,57.571575497140465,110.52641996571663,15.15859602868767,920.7520060221354,920.5691701253255,14.180000305175781,29.021452050676714
2023-07-05,PANW,128.94000244140625,129.44000244140625,126.05000305175781,126.54499816894531,7896200.0,2.0,6.083719128100867,133.19758455,107.76841657915038,69.27663429371518,107.11314280536497,64.60383967818227,115.19750010172525,105.30099995930989,14.180000305175781,29.021452050676714
2023-07-05,PEP,176.60751342773438,186.69000244140625,184.97000122070312,185.0,5277100.0,2.0,0.15659525539618357,178.28192689144026,170.49660856998554,53.7284183646758,77.80280819469338,0.3256999192684986,174.0129628499349,176.08224817911784,14.180000305175781,29.021452050676714
2023-07-05,QCOM,112.72858428955078,119.05000305175781,117.0999984741211,119.0199966430664,6249200.0,2.0,1.2359657166442304,120.38015014331845,108.38294189769718,50.958779030923054,33.55022996402919,13.04304256226247,111.39533462524415,109.77027193705241,14.180000305175781,29.021452050676714
2023-07-05,REGN,716.9087524414062,719.3599853515625,712.3800048828125,716.3599853515625,641900.0,2.0,-10.61047738399077,808.673026207787,691.888692542213,42.193153161911354,-97.99934836284515,34.9710422831169,745.6404825846354,764.6147603352864,14.180000305175781,29.021452050676714
2023-07-05,SBUX,94.41410064697266,99.33000183105469,98.29000091552734,99.1500015258789,6365400.0,2.0,-0.7813691088902601,97.92750509134025,92.71495935568124,44.23798585062616,-35.43550652173009,17.96046851234441,95.26050033569337,99.11839192708334,14.180000305175781,29.021452050676714
2023-07-05,SNPS,432.739990234375,437.57000732421875,431.4700012207031,432.4700012207031,624400.0,2.0,3.4600859399624255,453.2160729517231,416.18292607171435,57.345657520421355,-3.4062963655554963,20.595297628588476,434.5646657307943,405.18766530354816,14.180000305175781,29.021452050676714
2023-07-05,TSLA,282.4800109863281,283.8500061035156,277.6000061035156,278.82000732421875,131530900.0,2.0,17.304107753200412,286.2963084150763,222.8136921952753,68.42353897880764,113.5438357606173,50.37380797076083,235.68233337402344,203.3666659037272,14.180000305175781,29.021452050676714
2023-07-05,TXN,167.65423583984375,178.86000061035156,176.4499969482422,178.8000030517578,3729100.0,2.0,1.5243086138345348,172.42790635766983,158.72742506322862,52.93067443584196,84.4429618831838,10.263804729855494,165.00387471516927,162.7922253926595,14.180000305175781,29.021452050676714
2023-07-05,VRTX,348.32000732421875,349.989990234375,343.1099853515625,347.57000732421875,854300.0,2.0,3.6648299865037757,358.10128355442004,328.382716079369,56.92843892788916,70.79514519974857,17.20250173817021,339.1826670328776,338.5256652832031,14.180000305175781,29.021452050676714
2023-07-05,WDAY,222.60000610351562,222.92999267578125,220.0,220.97999572753906,1689600.0,2.0,6.0129975007090195,233.46867959255857,203.44932120089848,60.092539303685726,65.03157884140026,23.39886724202567,214.34966735839845,201.08033396402996,14.180000305175781,29.021452050676714
2023-07-06,AAPL,190.15762329101562,192.02000427246094,189.1999969482422,189.83999633789062,45094300.0,3.0,4.092547368724212,193.06752775220025,176.2948776433076,67.19552596289465,111.17635498343107,44.07378381847475,181.4869608561198,174.3442059834798,15.4399995803833,35.78831686091404
2023-07-06,ADBE,481.2900085449219,482.5,475.0,479.989990234375,2100900.0,3.0,19.460133410512128,514.1367544969423,439.25924159680767,64.21862282577028,50.49273999194583,39.56297680416169,454.75933329264325,408.7604990641276,15.4399995803833,35.78831686091404
2023-07-06,ADI,180.57781982421875,187.9600067138672,184.57000732421875,186.89999389648438,4203800.0,3.0,1.9303287910576614,190.22070483651996,174.7707593968785,50.90520827483839,20.96390564745583,6.083811987743965,178.96245727539062,178.77910563151042,15.4399995803833,35.78831686091404
2023-07-06,ADP,213.37109375,222.16000366210938,218.08999633789062,218.08999633789062,1889300.0,3.0,1.1993133415130899,214.90018781935774,204.91284318650165,54.72448199960124,107.85214341422255,3.1735994304634647,207.98198445638022,207.0140609741211,15.4399995803833,35.78831686091404
2023-07-06,AMAT,138.37411499023438,141.3300018310547,138.75999450683594,140.66000366210938,5793500.0,3.0,3.595968490169014,145.05081903396126,131.61656683029656,58.49584883474758,46.90778116332175,20.82786848015342,135.57501729329428,124.66447347005209,15.4399995803833,35.78831686091404
2023-07-06,AMD,113.4800033569336,113.79000091552734,110.30999755859375,112.06999969482422,42342000.0,3.0,0.25318021417795933,129.97463272373165,103.76436797817266,53.96685506138478,-63.296026852076935,3.958837971158574,117.47100016276042,105.30183372497558,15.4399995803833,35.78831686091404
2023-07-06,AMGN,211.31832885742188,225.99000549316406,221.6999969482422,224.9199981689453,2457800.0,3.0,-0.38867899538433903,219.06030685481198,205.37699020329347,45.889806821962296,28.758072478059045,3.203996431278291,210.81194458007812,217.21884638468424,15.4399995803833,35.78831686091404
2023-07-06,AMZN,128.36000061035156,128.72999572753906,127.37000274658203,128.25,40639900.0,3.0,3.0370318297965895,132.26968394012295,122.13231572418368,60.46595892352405,61.944202594685265,16.599635513721214,125.06800003051758,115.95700035095214,15.4399995803833,35.78831686091404
2023-07-06,AVGO,82.58892822265625,85.38999938964844,84.43299865722656,84.5,23939000.0,3.0,2.9338888987590224,87.60253558848099,77.18419460561081,63.63086558844532,46.730182317997055,32.0701844089761,79.83620707194011,70.55281874338786,15.4399995803833,35.78831686091404
2023-07-06,BKNG,2604.2177734375,2660.0,2624.5,2651.179931640625,309200.0,3.0,10.667086508461125,2687.344617262351,2554.172204026711,50.56676865409299,5.165797860500834,3.2689017939465144,2605.912565104167,2616.9736083984376,15.4399995803833,35.78831686091404
2023-07-06,CDNS,230.07000732421875,230.74000549316406,227.5,228.83999633789062,1184900.0,3.0,2.6678609261418273,240.2369969445318,221.4450037878901,55.607489568292664,7.095987603593307,9.396326735721319,228.9306671142578,218.975333404541,15.4399995803833,35.78831686091404
